0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
Alegria,-414.6549,97.704765,-19.726772,29.47077,-7.26893,-9.995686,-15.44525,-3.7538738,-10.333508,-4.99633,-5.077549,-9.589936,-3.828998,1.8884976,6.9251814,-1.3557215,2.4188652,2.5521045,-12.170925,0.67226857,-1.9123594,-5.4057345,2.327849,2.7401834,2.0882497,9.905236,6.3569794,6.9323387,3.7970302,4.7371736,2.405608,4.694523,2.0749154,2.72982,-2.98306,0.7339005,-2.8956726,-3.0969613,0.1988312,-1.3659025,-3.4318814,-1.8802406,-2.8745632,-2.869261,-2.0337458,-1.3165396,-2.6140115,-0.9615321,0.3299503,0.33774036,-2.3434994,2.1826677,-1.9735461,1.2189045,0.6902472,-0.6553064,0.50047004,0.094628535,-0.80034953,1.7209672,-1.444157,0.6140916,0.10110383,0.4654999,0.4191317,-0.53295404,0.35290375,0.32289904,-1.0081,-0.8816896,-0.07031915,-0.40217766,0.31631815,-0.092869304,-0.036737055,0.77916205,0.1910239,0.98088384,0.5562018,0.10616542,-0.26864985,0.11160767,-0.45924804,0.51099026,-0.42312595,0.31105337,-0.24503896,0.06039953,-0.107895836,-0.03649692,-0.020943737,-0.5628247,-0.5629154,-0.5020259,0.089784354,-0.29497963,0.049512204,-0.7485899,-0.0059534004,-0.61996454,21.366772,21.366772,21.366772,21.366772,21.366772,-7.6208367,-0.7448625,-2.2426372,0.57449865,1.2661554,1.9137375,1.2731147,1.6235869,1.3317598,0.28840208,0.2140656,-0.504442,-1.1037227,-0.68469423,0.1742243,0.36935532,1.3427682,1.965961,1.3371773,1.2512516,0.96053696,0.112444505,-0.06877736,-0.42972308,-0.7902485,-0.8909099,-0.824657,-0.8587111,-1.00366,-0.7356442,-0.6906022,-0.52969056,-0.34819683,-0.11249659,-0.25910982,-0.04217198,-0.033757385,-0.15493385,0.100655176,0.33128795,0.36201093,0.28046098,0.42551628,0.20964529,0.26130205,0.2832713,0.07396792,0.04677781,0.07578844,0.04970506,-0.012759024,0.023208102,-0.08951228,-0.013521582,0.06133742,0.024721531,0.0030406616,0.023820588,-0.036285892,0.00626327,-0.1610361,-0.112097844,-0.11662563,-0.034499325,0.01897016,0.0053746672,0.11172365,0.16925871,0.17073245,0.12127852,0.08547151,-0.005919472,-0.014310764,-0.09144621,-0.09311511,-0.09819563,-0.08330423,-0.04166448,0.00537971,0.011964548,-0.004357604,0.008176034,-0.060777847,-0.0471583,-0.089424044,-0.029739166,-0.038358428,0.0022739838,-0.024143567,0.015576122,0.015148777,0.015148777,0.015148777,0.015148777,0.015148777,-24.12628,-24.12628,-24.12628,-24.12628,-24.12628,5.986437,0.34689847,2.3885076,0.15533477,0.2310477,0.45713854,0.43538037,-0.15876837,-0.19456472,-1.4469737,-1.1449206,-0.3670617,0.12298197,0.85780686,0.69435376,0.7807488,0.76185834,-0.19783047,0.16919477,-0.56874186,-0.85476047,-0.5964985,-0.40860483,-0.27198285,0.258878,-0.20199503,-0.020438988,-0.21549132,-0.08677454,0.1979464,0.4270891,0.19894305,0.19853935,-0.107197694,0.04743674,-0.07480379,0.09150054,0.20683044,0.12751362,0.10605118,0.16230892,-0.12811382,0.034685604,-0.13522887,-0.0371001,-0.075523764,-0.04512302,0.034413464,-0.0337138,-0.18114328,0.15636402,-0.16171785,0.08815285,0.03151663,-0.0065715536,0.05292393,-0.047366455,-0.03547039,0.06663718,-0.15794857,-0.04894899,-0.0017895033,0.043749385,0.08971307,0.0514343,0.084911816,0.07619457,-0.044696838,-0.004954537,0.005767718,-0.059504192,-0.07893764,-0.08877958,-0.07929667,0.04003262,0.010475077,0.091581464,0.034130074,0.0053403922,-0.019950552,-0.0028144766,-0.01577849,-0.0042519555,-0.055177756,-0.008795019,0.018474717,0.04068238,0.053798627,0.0068478994,0.012830325,-0.051003687,-0.051003687,-0.051003687,-0.051003687,-0.051003687
Alegria,-329.71786,57.00742,-26.12508,32.982716,-11.531899,5.5459824,-28.330395,-2.0015838,-10.720907,0.13541606,-9.093532,-6.9254293,-4.4368086,-2.4461553,-2.4439325,-1.6915103,-2.4048715,14.662709,0.5968234,12.577662,14.757788,-1.0909675,8.024163,-1.7686065,1.057086,7.3244376,4.437715,4.071255,-2.9534776,-2.0220675,-2.2164214,2.609221,-6.327153,0.6354655,-3.881529,2.8954387,-4.034726,-0.93027544,2.134199,4.278843,-6.6668544,-2.1505275,-2.4584007,0.0020674681,-3.2813458,-2.152353,-1.8555933,-2.0888853,-1.2108604,-1.6234351,-2.1847358,-0.28556335,-1.3279444,0.34074286,-0.31948408,2.2805562,-0.34415013,-0.106266074,-1.2798243,2.7150435,-1.4387548,0.08557935,-0.73704493,0.9295511,-0.92523193,-0.5970788,-1.6500967,-0.4823179,-0.7256624,0.60023713,0.6676963,-1.0593439,-0.022695512,-0.1187562,-0.4551023,0.6864068,0.20757481,1.9093223,0.45377663,-0.024865475,-0.007838607,0.5188329,-0.0038643067,0.3470462,0.08999762,0.25633308,-0.20282367,0.042153805,0.027485585,0.2841607,-0.6095101,-0.5131012,-0.4126995,0.568971,-0.6030596,0.56828105,-0.5001158,-0.40307802,-0.74614215,0.13356076,17.785225,17.785225,17.785225,17.785225,17.785225,-4.4673767,-0.6056881,-2.4254854,0.5262809,0.52486485,1.7953248,0.42607996,0.75936395,1.5105978,1.8057393,2.1228342,2.4047594,1.4760993,1.265238,0.2272055,-0.5710011,-1.056641,-0.47458583,-0.9187019,-0.8906374,-0.3599495,-0.88328385,-0.3065569,-1.0514034,-1.0206251,-0.76167345,-0.104718104,0.08539256,0.032171894,0.22714698,0.4796311,0.2962845,-0.17607024,-0.15834205,-0.30143443,-0.16340032,-0.42466736,-0.43881908,-0.19772877,0.35100162,0.051580623,0.0070431777,0.06403126,0.22035234,0.23646832,0.24228375,0.41561738,0.32559374,0.29551888,0.13441566,0.18713507,0.039535966,-0.07408609,-0.12705123,-0.10596574,-0.012679686,-0.062812485,-0.15910731,-0.24961625,-0.03673426,-0.024263734,0.08574872,0.0023711761,0.1323582,0.11724667,0.09361692,0.05597001,0.04477414,0.115251176,0.15526706,0.17143607,0.056362886,0.045263413,-0.01771307,-0.08723923,-0.09214534,-0.11592493,-0.02931533,-0.01246693,-0.029622873,-0.029120754,-0.04917405,-0.08755247,-0.08150762,-0.01877636,-0.02830207,0.016321745,-0.0027178545,-0.0074727917,-0.006533018,-0.004247238,-0.004247238,-0.004247238,-0.004247238,-0.004247238,-19.774786,-19.774786,-19.774786,-19.774786,-19.774786,3.5951684,-0.15133904,2.691945,0.19210921,0.56921643,-1.0265211,0.41439345,-0.0823845,1.2309306,-0.02120014,0.32448068,0.43781793,-0.7845217,-0.9460541,-1.4690559,-1.0971358,0.37937492,0.090675935,0.9343319,0.29458186,-0.6709778,-0.28404304,-0.2892949,-0.15489882,0.615881,0.34006953,0.54409426,-0.15019287,-0.020828191,0.23798838,0.52498084,-0.5804473,-0.26567143,-0.40324813,0.112127684,-0.2415544,0.1505389,0.4068481,0.28921875,-0.24579692,0.03401253,0.00821033,0.16864344,-0.05730791,0.07831077,0.050473947,0.15225701,0.01453279,-0.13182327,-0.26958036,0.029363438,-0.15879336,-0.022949269,-0.03789904,0.16102837,-0.07030355,-0.06278961,-0.10999233,0.118298784,-0.068032704,0.13226885,0.1587134,0.096476294,-0.038461264,-0.06588517,-0.13574748,0.008266567,0.02874657,0.19453624,0.07645896,-0.11079003,-0.108503446,-0.10121253,-0.10199908,0.008341513,0.026594447,0.111882284,-0.014400379,-0.033759914,-0.012828731,0.03533972,-0.031847846,-0.022667548,-0.022578826,0.05796241,0.0018983652,0.07332834,0.02107837,-0.012229481,-0.09597638,-0.027441142,-0.027441142,-0.027441142,-0.027441142,-0.027441142
Alegria,-365.2995,84.33791,-45.263313,12.226169,-5.4891114,1.2098703,-13.803789,-4.6611032,-1.4847442,1.2506447,-3.0428743,-1.7952648,-9.426149,-2.0144427,-2.4972374,-4.904435,-3.5590034,16.316082,5.54883,14.522,21.566347,2.4553983,11.297143,-0.55385613,2.5593934,4.650311,-1.9873819,-0.78579795,-5.25984,0.7560163,0.02386127,0.9141206,-8.41833,-1.6328441,-4.0945234,3.1377017,-2.3138947,-0.597756,2.7178462,6.7749915,-0.9964749,-3.682625,-2.0344973,0.34166428,-0.34317192,-2.3044362,2.157072,0.68615896,-3.4335837,-2.7208474,0.3435021,1.7071996,-3.1665578,-0.5635125,-1.2945087,0.8349344,0.9346477,2.4656777,-0.25675383,2.2547877,-0.14725973,-0.46370938,-0.47836682,0.92637295,-0.7545529,0.41791004,-0.7288527,-1.1423675,0.13266315,1.8976213,-1.7174984,-1.413183,-0.081909925,-0.52251166,-0.35828695,1.7111273,-1.0807288,0.83494073,0.95926654,-0.58163184,0.104682244,0.15553169,-0.48718145,0.41265136,-0.0202269,-0.19119199,0.1289449,-0.12443351,0.055468064,-0.6350634,0.52695316,-0.7793195,-0.14888154,0.34231153,-0.37451738,0.16525902,-1.151034,-1.0584829,-0.22166528,-0.20612162,20.669413,20.669413,20.669413,20.669413,20.669413,-4.0517097,2.3015492,-0.6057738,0.044500336,0.0734869,0.5706245,-0.28207096,-0.431503,0.9903989,1.6257526,2.429888,3.514866,2.3005137,2.0952272,0.8377817,-0.44510338,-1.6008718,-1.679718,-2.2706718,-2.3065536,-1.0246522,-1.0373014,-0.21326227,-0.8259194,-0.5956988,-0.28547633,0.099500604,0.13575172,-0.060956474,0.38699543,1.0117136,1.0800035,0.2233557,-0.03688814,-0.33716694,-0.15435252,-0.4985742,-0.40250808,-0.17411643,0.15158258,0.04731808,-0.047762766,0.018311419,-0.10487971,-0.053133793,-0.20988731,0.13028228,0.37655896,0.37745094,0.15792115,0.32012168,0.40397242,0.09148774,-0.050101146,-0.16037616,-0.242274,-0.21120675,-0.1203922,-0.23077245,-0.03209529,0.11944386,-0.030477114,-0.14043537,-0.029000165,-0.07021085,-0.0066353325,0.11227419,-0.030065922,0.060530506,0.29479054,0.14070328,0.03879881,0.025925968,-0.07046859,-0.09377774,0.013656782,-0.09410514,-0.035711095,0.027918141,-0.0068057156,-0.040990498,0.018859042,-0.06812605,-0.03322691,0.00770413,-0.019442823,0.019128816,-0.051772516,-0.084401965,-0.10022202,-0.025061084,-0.025061084,-0.025061084,-0.025061084,-0.025061084,-20.256092,-20.256092,-20.256092,-20.256092,-20.256092,5.005421,-1.8781341,1.2246416,-0.43133998,-0.17647192,-0.74838614,-0.090302736,0.283133,1.6065785,0.9594359,0.9000845,0.6065969,-0.63043004,-1.1905382,-2.165011,-1.6717836,-0.16388719,-0.47045082,0.52020943,0.59083056,0.08694275,0.67977864,0.2680483,-0.007982587,0.18293035,-0.2308832,0.28530508,0.06134557,0.4358482,0.47867543,0.5182373,-0.46213695,-0.5599215,-0.66734636,-0.13752508,-0.24739833,0.0078076166,0.5973919,0.64614713,-0.22893278,-0.45572287,-0.10696716,0.22846383,-0.041550443,0.0009361535,0.19085152,0.10739567,-0.068560764,0.14842772,0.15318263,0.13241145,-0.31026238,-0.26928598,-0.2780387,-0.0037504286,0.015508306,0.14744993,6.159824e-05,0.06020249,-0.021115236,0.12189883,-0.021316707,-0.03566389,-0.05694727,0.0017965242,-0.035466608,0.13462907,0.10793656,0.1568705,-0.0628091,-0.1341386,-0.07265757,-0.0773173,-0.05690414,0.07383584,-0.044848997,0.06351069,0.052963264,-0.037827365,0.00910718,-0.03631816,0.004462185,-0.0016362162,-0.010765617,0.030566933,0.01926812,0.022534538,-0.053630296,-0.097021274,0.0107022,-0.003955879,-0.003955879,-0.003955879,-0.003955879,-0.003955879
Alegria,-381.65292,106.579506,-48.176548,14.80382,3.6751807,-2.6444197,-8.87491,-6.3091116,1.8625948,3.0826428,-2.2578285,-1.9336598,-3.281376,-0.35853735,4.0039544,-2.4117165,-6.6941366,6.9315014,-9.02218,-5.511466,1.7892909,-9.38939,1.702748,0.026104564,2.3994043,10.155415,8.061445,10.578731,3.9068458,2.8250115,-1.346804,2.3354933,2.2117503,10.723242,4.0473714,3.45674,-0.9389225,-1.7164648,-3.0070136,-0.2824659,-3.7392561,-1.344102,-1.8055218,-3.4275053,-3.6958747,-1.9539813,-2.69162,0.7882606,-4.041357,0.4625391,0.48401064,1.9838672,-0.35755485,-0.6557898,-0.4098953,2.7023573,-0.74642307,0.2486556,-2.4303691,-0.19624147,0.023608847,-1.1250118,-1.5769886,0.054227963,0.1348742,0.2592543,-0.9402117,1.967702,1.0653328,0.1670689,1.2791867,0.009210308,0.3031681,-0.18838033,-0.4580838,0.6469527,0.43028453,0.40613636,0.06428302,0.33598143,0.7526432,-0.48701975,-0.5965516,0.63199204,-0.45046464,0.21973377,-0.37751755,-0.5585974,-1.0929,0.5548945,-0.6056832,-0.4647424,-0.5765151,-0.40697587,-0.55490994,-0.49644616,-0.7402043,0.063922845,-0.029449709,-0.961602,20.94252,20.94252,20.94252,20.94252,20.94252,-5.310766,2.3536913,-1.042622,-0.051133808,0.50924355,0.90104896,0.23512919,-0.6101886,0.14026211,-0.15567702,-0.46086082,-0.19808616,-0.85491574,-0.4268993,0.2185271,0.55383176,0.96915007,2.0995145,2.049392,1.5203547,1.3706199,-0.0060548005,-0.34694126,-0.8463433,-0.616965,-0.32504117,-0.14518952,0.028136853,-0.21440244,-0.53940934,-0.9332306,-1.2683854,-1.3529294,-0.69967943,-0.5020716,-0.24699305,-0.12288323,-0.09582688,0.071928374,0.081500195,0.16591409,0.38132566,0.6278075,0.5198727,0.3185257,0.22806135,0.2578758,0.25786203,-0.052703254,-0.23804572,-0.2244419,-0.059855826,-0.13429199,-0.2509219,-0.22295952,0.06199828,0.11064111,0.14548145,0.17074512,0.24872695,0.26411915,0.25554314,0.084567346,0.04268679,-0.029392144,-0.10369872,-0.19233607,-0.07954455,-0.01793673,-0.042987846,0.04446385,0.06958172,0.024161324,-0.056353766,-0.07063838,-0.083168335,-0.050783783,-0.056719154,-0.090153396,-0.12618494,0.006172999,-0.03885035,-0.08162758,-0.031674493,-0.04048174,-0.0040261997,-0.00053329073,-0.026398765,-0.040154204,0.05790135,0.0068376814,0.0068376814,0.0068376814,0.0068376814,0.0068376814,-21.116966,-21.116966,-21.116966,-21.116966,-21.116966,6.103179,-2.1678598,1.3250471,0.18536788,-0.3423561,-0.3162039,-0.19928683,-0.08649529,0.53545934,-0.5065715,-0.5480621,0.031003868,-0.08756805,0.59030664,0.32708806,0.44271627,1.3081824,0.21042946,0.29102096,-0.28435117,-1.3210322,-1.1563531,-0.964039,-0.30988955,0.9809091,0.8190896,0.6036206,-0.34797388,-0.76226956,-0.9735139,-0.30760762,0.024212506,0.73763794,0.45261422,0.27365345,-0.053777166,0.002446599,0.003229295,0.34113556,-0.044086922,0.2233097,0.16837756,0.103294425,-0.078057155,-0.1414951,-0.22076398,0.056920882,-0.27688897,0.014608696,-0.12258073,-0.0012870312,-0.060241017,-0.0510455,0.01928036,0.24409331,0.08451257,0.104322106,-0.09839814,0.15918209,0.104978606,-0.08241078,-0.07672089,-0.07189824,-0.09992451,-0.13309164,-0.14334527,0.1094098,0.08222758,0.063134015,0.07797165,-0.0042662076,0.01566694,-0.08927085,-0.11206785,0.031788476,-0.0033013173,0.030658316,0.0046937526,0.007987783,-0.031437237,-0.001800441,0.000657102,0.059008606,-0.0014803822,0.030397698,-0.019330267,-0.027850691,-0.033081222,0.09300633,0.035499286,-0.020539192,-0.020539192,-0.020539192,-0.020539192,-0.020539192
Alegria,-363.58752,73.43974,-20.00737,26.56886,0.96606266,-12.349151,-32.80316,0.7903564,-9.402251,-0.13624448,-11.979149,-4.8986516,-7.7371316,3.4123666,2.394083,1.260715,8.138604,8.813891,-7.584856,-2.669521,2.6922827,-5.94728,6.0958242,-1.3927453,-0.5931775,4.744415,0.768077,6.060676,0.94037676,6.043388,1.6809837,4.1588864,0.27172473,2.6516893,-2.009395,4.320332,-1.9161154,-2.981234,-3.8060405,-1.296342,-0.39703286,-2.7470002,-3.9499037,-1.0738186,-2.437955,-1.573672,-1.25938,0.055764936,-0.6768802,1.0524533,-1.4218748,0.7168351,-2.6598508,1.2872211,-0.38155627,1.443951,-0.18656594,0.81562495,-1.7586216,1.465406,-1.6094089,-0.029714731,-1.1619047,0.070189565,-0.4596586,-0.2759222,-0.294782,-0.24841066,-2.5533147,0.21010914,0.5630933,-0.7058546,0.2078232,0.11265971,-1.1016964,0.2550554,-0.32742348,0.72998667,-0.61689055,-0.0671626,-0.3620183,-0.020981936,-0.33020905,0.34270385,0.007841405,0.8934895,0.001019914,0.13834369,-0.29801896,0.64434296,-0.25191623,0.1782287,-0.80362535,-0.05966514,-0.2185119,0.13873124,-0.19009711,-0.7650171,-0.14072327,0.0054699094,18.904722,18.904722,18.904722,18.904722,18.904722,-5.7969136,-0.9266591,-1.9479825,0.4710024,2.0714874,2.4537141,0.8101613,1.856863,1.9767292,1.4719104,0.43201533,0.18445487,-1.0021319,-0.48655125,-0.59978974,-0.69105726,0.17757037,0.89395255,0.7307093,0.4082985,0.81274045,0.15054011,0.5299876,0.058525816,-0.21538219,-0.40931088,-0.4000558,-0.42471817,-0.8141336,-0.7679249,-0.7537796,-0.42356637,-0.49801576,-0.40401626,-0.39667487,0.0316084,0.11044468,0.115766495,0.11133319,0.20283501,0.4742438,0.36070862,0.26742676,0.11092728,0.13032176,0.04840173,0.094504595,0.096446216,0.10818566,0.0675447,0.08249616,0.022564432,-0.17467411,-0.16230492,-0.16604215,-0.06050606,-0.04687047,0.050512977,-0.04502591,-0.05072629,-0.061454307,0.052665833,-0.02203985,0.059240006,0.087727726,0.041031096,0.09697583,0.108788975,0.00033766901,-0.022341821,0.03482589,-0.022904834,0.01250941,0.02319164,-0.015080464,0.013312579,0.056329153,0.10761672,0.06796888,0.03245363,0.0390388,-0.0024796322,-0.037241757,-0.0898587,-0.10167802,-0.04915801,-0.028660899,-0.020937216,-0.08243107,-0.015991878,-0.0014103015,-0.0014103015,-0.0014103015,-0.0014103015,-0.0014103015,-21.13133,-21.13133,-21.13133,-21.13133,-21.13133,5.2293735,0.45337233,2.8814766,0.48670793,-0.2920713,-0.7786664,0.8989473,0.49605882,0.5796067,-1.4089205,-1.3446814,-0.9276408,-0.4540998,0.35824063,0.45362648,0.7960437,0.7022343,-0.41184947,0.13659672,0.005372716,-0.18021776,0.10493385,-0.32790706,-0.41308805,-0.07103433,-0.41239282,0.21049938,-0.15879142,-0.015655316,-0.25203326,0.083061524,0.14731586,0.24501236,0.024886908,0.41784677,-0.025052615,-0.050749198,0.010194856,0.2560699,0.18729977,0.048999485,-0.16157717,-0.002258595,-0.28698808,-0.05845514,-0.024874182,0.15350266,0.058125213,0.10761973,-0.20422974,-0.01270621,-0.2550453,0.031935617,-0.04881937,0.118220255,0.04167111,0.07576965,-0.021788644,0.10682773,-0.2038074,-0.0025666426,0.05218281,0.079735465,0.07715823,0.06944944,-0.052211933,-0.058375895,-0.14538494,0.096366696,0.03333804,-0.026093494,-0.00096868555,-0.016728489,-0.0689816,0.052914493,0.03219947,0.11077308,-0.016215945,-0.019237675,-0.078350894,-0.019074243,-0.053312384,0.0061840652,-0.043545555,0.025234424,-0.012275465,0.02996665,0.020854156,0.020694777,-0.008929721,0.020134864,0.020134864,0.020134864,0.020134864,0.020134864
Alegria,-316.0057,85.04535,-21.287884,18.997372,13.662422,3.690663,-16.200548,8.312041,-0.78484905,8.863131,-12.904309,-1.3620222,-0.6435505,-0.6513059,0.118167154,0.88784003,4.8129334,13.68815,-4.275191,8.530829,8.6795225,-2.1295173,7.4556646,2.3562484,3.5921743,2.9397612,-3.8961124,-2.4500318,-3.8345253,2.6846697,-1.9620986,-1.3802862,-7.2267256,1.8879275,-3.2851248,2.1293132,-1.7736713,1.1843672,-3.0362158,-1.8124939,-6.6866918,-1.4650701,-2.5137532,-1.593741,-1.2471875,-0.56648016,-2.5652542,-1.7510436,-0.7796687,0.9460583,-4.510747,-1.8322119,-1.347858,-0.18545541,-0.19607386,-0.122613,-1.6793776,-0.20343605,-1.8910344,-0.6669199,-2.8200264,0.04428011,-1.1903489,0.62546575,-0.41133162,-0.11327346,-0.036602985,1.5011715,-0.8016448,0.120660074,0.47000843,0.90444726,0.8935691,0.63845974,0.2742539,1.3806329,0.4212408,0.5337338,1.4191148,0.14570168,-0.17927724,0.83380127,-0.5633693,0.5583504,-0.061010152,0.6330429,-0.07135436,-0.30896965,0.28759342,0.8011831,-0.056758992,-0.03273942,-0.14550003,-0.46574622,-0.50774354,-0.049451083,-0.42082238,-0.062117495,-0.5533159,-0.31127328,17.092524,17.092524,17.092524,17.092524,17.092524,-4.9075565,-0.35235983,-2.2562857,-1.0873064,-0.036074504,0.47403774,-0.5625979,0.4203488,1.2952209,1.5353184,1.0341694,1.1475382,0.4328179,0.38122958,-0.08131325,-0.43462297,-0.549408,-0.34909704,-1.2562547,-1.2189629,-0.5285778,-0.94881636,-0.5342925,-0.7872169,-0.1697876,0.07680787,0.21845783,0.1199918,0.09208119,0.24241643,0.18245052,-0.15647095,-0.5460475,-0.34200943,-0.43436354,-0.08060068,0.049568996,0.27287042,0.261231,0.39490718,0.22023492,-0.010301715,-0.09889832,-0.08989601,0.021381216,0.17098062,0.15273947,0.057854224,0.14111854,0.24608302,0.025206227,-0.18006352,-0.1375531,-0.103686705,0.06709736,0.161191,0.15023679,0.24128734,0.29144242,0.23354922,0.05996287,0.09934718,0.057712857,0.13175794,0.09792756,0.047158457,0.070078366,0.13356607,0.0306508,0.041363362,-0.025346836,-0.072113946,-0.03418693,-0.1096676,-0.120686956,-0.08553371,-0.06003222,-0.07564616,-0.023234572,-0.008368463,0.0112905195,0.041835565,-0.027606292,-0.019932715,-0.073491424,-0.0652666,-0.0661756,-0.112009026,-0.08235099,-0.036811855,-0.024056738,-0.024056738,-0.024056738,-0.024056738,-0.024056738,-18.56206,-18.56206,-18.56206,-18.56206,-18.56206,4.817723,-1.6134491,1.1280891,0.7302745,-0.07132849,-0.55127054,0.9627476,0.7152162,1.299886,-0.9404385,-0.0856815,-0.06629965,-0.81067795,-0.4259371,-0.34901434,0.08614126,0.30735055,-0.8650296,-0.0815454,-0.18776837,-0.025943214,0.56416005,0.37697726,0.06215636,0.2874614,-0.21526387,0.19137941,0.11807527,0.46998557,-0.15565294,-0.30823272,-0.7777837,-0.005230577,-0.040332265,0.40859085,0.31688857,0.43349752,-0.01677076,-0.113591895,-0.27980804,0.14137036,-0.20411676,-0.10256339,-0.0077185794,0.11090035,0.068023995,0.15338337,0.07753873,0.04990714,-0.34658635,-0.119484566,-0.14467563,0.09960254,0.10658832,0.19197288,0.07803208,0.09229001,-0.04580744,0.040332984,-0.17587371,-0.03562418,-0.060833436,0.059341975,0.008734594,0.010137762,-0.012837107,0.06419061,-0.10865186,-0.05701527,0.02734759,-0.0069711213,-0.06282835,-0.026587127,-0.07459437,0.039751254,-0.0047206106,0.07033123,0.07080436,-0.04028839,-0.015690517,0.06805936,-0.029743899,0.010654208,-0.03176353,-0.0304066,-0.07511442,-0.022006784,0.03773158,0.08317826,0.012332705,0.014011873,0.014011873,0.014011873,0.014011873,0.014011873
